org_code,period,org_name,financial_year,fy_quarter,kh03_avail_all_avg_beds,kh03_occ_all_avg_beds,kh03_occ_all_rate,kh03_avail_ga_avg_beds,kh03_occ_ga_avg_beds,kh03_occ_ga_rate,kh03_avail_mat_avg_beds,kh03_occ_mat_avg_beds,kh03_avail_acute_avg_beds,kh03_occ_acute_avg_beds,kh03_occ_acute_rate,kh03_occ_adult_ga_rate,ae_type1_attendances,ae_waits_12hr_decision_to_admit,ae_type1_pct_4hr,canc_cancelled_ops,canc_breaches_28d,canc_pct_not_treated_28_days,uec_financial_year,uec_fy_quarter,uec_uec_nctr_mean,uec_uec_nctr_max,uec_uec_days
REM,2021-22 Q2,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2021-22,Q2,17.6,16.0,0.9090909090909091,1605.9021739130435,1454.2608695652175,0.905572514433848,0.0,0.0,1605.9021739130435,1454.2608695652175,0.905572514433848,0.905572514433848,54787.0,0.0,0.5324255754102251,,,,,,,,
REN,2021-22 Q2,THE CLATTERBRIDGE CANCER CENTRE NHS FOUNDATION TRUST,2021-22,Q2,0.9,0.7,0.7777777777777777,84.72826086956522,66.97826086956522,0.790506735086594,0.0,0.0,84.72826086956522,66.97826086956522,0.790506735086594,0.790506735086594,,,,,,,,,,,
REP,2021-22 Q2,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,2021-22,Q2,1.2,0.9,0.75,27.15217391304348,16.27173913043478,0.599279423538831,85.8695652173913,63.68478260869565,113.02173913043478,79.95652173913044,0.7074437391806117,0.599279423538831,0.0,0.0,,,,,,,,,
RET,2021-22 Q2,THE WALTON CENTRE NHS FOUNDATION TRUST,2021-22,Q2,1.7,1.2,0.7058823529411765,151.0,113.2391304347826,0.7499280161243881,0.0,0.0,151.0,113.2391304347826,0.7499280161243881,0.7499280161243881,0.0,0.0,,,,,,,,,
RJN,2021-22 Q2,EAST CHESHIRE NHS TRUST,2021-22,Q2,4.1,3.2,0.7804878048780489,376.7065217391304,286.7608695652174,0.761231497244424,0.0,0.0,376.7065217391304,286.7608695652174,0.761231497244424,0.761231497244424,13371.0,30.0,0.5849973823947349,,,,,,,,
RJR,2021-22 Q2,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,2021-22,Q2,5.1,4.2,0.823529411764706,411.5326086956522,359.69565217391306,0.8740392488312512,53.0,20.64130434782609,464.5326086956522,380.3369565217391,0.8187519011629267,0.8740392488312512,20638.0,0.0,0.6046128500823722,,,,,,,,
RM3,2021-22 Q2,SALFORD ROYAL NHS FOUNDATION TRUST,2021-22,Q2,16.5,14.3,0.8666666666666667,1455.358695652174,1272.7065217391305,0.8744967996833293,44.15217391304348,31.51086956521739,1499.5108695652175,1304.217391304348,0.8697618788735457,0.8744967996833293,27460.0,2.0,0.5910779315367808,,,,,,,,
RMC,2021-22 Q2,BOLTON NHS FOUNDATION TRUST,2021-22,Q2,7.3,6.1,0.8356164383561644,589.6739130434783,499.8152173913044,0.8476129032258065,78.0,51.22826086956522,667.6739130434783,551.0434782608696,0.8253182691368477,0.8476129032258065,31539.0,143.0,0.6780176923808617,,,,,,,,
RMP,2021-22 Q2,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,2021-22,Q2,4.7,3.9,0.8297872340425532,398.2826086956522,334.4673913043478,0.8397740298018667,32.06521739130435,20.22826086956522,430.34782608695656,354.695652173913,0.8242069104869669,0.8397740298018667,25518.0,2.0,0.6478564150795517,,,,,,,,
RRF,2021-22 Q2,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",2021-22,Q2,5.7,4.5,0.7894736842105263,489.6521739130435,391.3369565217391,0.7992141715503462,28.0,16.66304347826087,517.6521739130435,408.0,0.7881740299008902,0.7992141715503462,25912.0,83.0,0.6615467736955851,,,,,,,,
RT2,2021-22 Q2,PENNINE CARE NHS FOUNDATION TRUST,2021-22,Q2,5.7,4.8,0.8421052631578947,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
RTX,2021-22 Q2,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,2021-22,Q2,7.4,5.5,0.7432432432432432,638.1086956521739,483.85869565217394,0.758270023506967,37.47826086956522,19.945652173913043,675.5869565217391,503.804347826087,0.7457283521575442,0.758270023506967,26880.0,240.0,0.7366815476190476,,,,,,,,
RVY,2021-22 Q2,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,2021-22,Q2,4.0,3.3,0.825,330.5434782608696,288.7282608695652,0.8734955606708318,29.217391304347824,10.195652173913045,359.76086956521743,298.92391304347825,0.8308961266541783,0.8734955606708318,23133.0,69.0,0.714261012406519,,,,,,,,
RW4,2021-22 Q2,MERSEY CARE NHS FOUNDATION TRUST,2021-22,Q2,10.6,8.7,0.820754716981132,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
RW5,2021-22 Q2,LANCASHIRE & SOUTH CUMBRIA NHS FOUNDATION TRUST,2021-22,Q2,5.8,5.4,0.9310344827586208,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
RWJ,2021-22 Q2,STOCKPORT NHS FOUNDATION TRUST,2021-22,Q2,7.1,5.9,0.8309859154929579,589.1086956521739,513.5326086956521,0.8717111332521496,53.67391304347826,24.17391304347826,642.7826086956521,537.7065217391304,0.8365293560606061,0.8717111332521496,29778.0,3.0,0.7093827658002552,,,,,,,,
RWW,2021-22 Q2,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,2021-22,Q2,6.4,5.5,0.859375,542.6521739130435,476.82608695652175,0.8786956173383543,44.0,20.967391304347824,586.6521739130435,497.79347826086956,0.8485325724449715,0.8786956173383543,23441.0,2.0,0.6451516573525021,,,,,,,,
RXA,2021-22 Q2,CHESHIRE AND WIRRAL PARTNERSHIP NHS FOUNDATION TRUST,2021-22,Q2,3.3,3.0,0.9090909090909092,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
RXL,2021-22 Q2,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,2021-22,Q2,7.5,6.6,0.88,642.7065217391304,582.1739130434783,0.9058160970082363,38.0,21.15217391304348,680.7065217391304,603.3260869565217,0.8863233532934133,0.9058160970082363,20922.0,371.0,0.4935952585794856,,,,,,,,
RXN,2021-22 Q2,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,2021-22,Q2,9.3,8.9,0.9569892473118279,781.1086956521739,764.6521739130435,0.9789318415852607,62.0,43.130434782608695,843.1086956521739,807.7826086956522,0.9581001985405978,0.9789318415852607,20991.0,192.0,0.580343956933924,,,,,,,,
RXR,2021-22 Q2,EAST LANCASHIRE HOSPITALS NHS TRUST,2021-22,Q2,10.9,8.9,0.8165137614678899,915.804347826087,773.3478260869565,0.8444465544662567,72.0,37.21739130434783,987.804347826087,810.5652173913044,0.8205726358414578,0.8444465544662567,32870.0,50.0,0.6383936720413752,,,,,,,,
RXV,2021-22 Q2,GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST,2021-22,Q2,10.0,9.7,0.97,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
R0B,2021-22 Q2,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,2021-22,Q2,11.9,8.8,0.7394957983193278,1040.8260869565215,783.9021739130435,0.7531538493671417,41.0,17.597826086956523,1081.8260869565215,801.5,0.7408769391528014,0.7531538493671417,38141.0,0.0,0.7056972811410293,,,,,,,,
RAE,2021-22 Q2,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,2021-22,Q2,7.0,5.9,0.8428571428571429,560.5869565217391,491.85869565217394,0.8773994648466282,76.0,47.93478260869565,636.5869565217391,539.7934782608696,0.8479493221322952,0.8773994648466282,37597.0,0.0,0.7713115408144267,,,,,,,,
RCB,2021-22 Q2,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,2021-22,Q2,11.6,9.1,0.7844827586206896,986.1630434782608,769.6086956521739,0.7804071555325317,65.28260869565217,59.67391304347826,1051.445652173913,829.2826086956521,0.788707059638386,0.7804071555325317,31024.0,184.0,0.525141825683342,,,,,,,,
RCD,2021-22 Q2,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,2021-22,Q2,3.3,2.8,0.8484848484848485,268.44565217391306,242.1304347826087,0.9019718994209822,27.695652173913043,11.98913043478261,296.1413043478261,254.1195652173913,0.8581024041108459,0.9019718994209822,15208.0,0.0,0.7836007364544975,,,,,,,,
RCF,2021-22 Q2,AIREDALE NHS FOUNDATION TRUST,2021-22,Q2,4.1,3.1,0.7560975609756099,340.2173913043478,276.9130434782609,0.813929712460064,35.0,8.391304347826088,375.2173913043478,285.30434782608694,0.7603707995365006,0.813929712460064,18432.0,0.0,0.7114800347222223,,,,,,,,
RCU,2021-22 Q2,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,2021-22,Q2,1.8,1.1,0.6111111111111112,131.2826086956522,87.55434782608695,0.6669150521609537,0.0,0.0,131.2826086956522,87.55434782608695,0.6669150521609537,0.6669150521609537,14275.0,0.0,0.9447285464098074,,,,,,,,
RFF,2021-22 Q2,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,2021-22,Q2,5.1,4.8,0.9411764705882353,427.0,412.3695652173913,0.9657366866917829,33.0,20.119565217391305,460.0,432.4891304347826,0.9401937618147448,0.9657366866917829,26057.0,0.0,0.657711939210193,,,,,,,,
RFR,2021-22 Q2,THE ROTHERHAM NHS FOUNDATION TRUST,2021-22,Q2,5.1,4.6,0.9019607843137255,438.0,398.5543478260869,0.9099414333928925,24.0,19.097826086956523,462.0,417.6521739130434,0.9040090344438169,0.9099414333928925,24433.0,0.0,0.0,,,,,,,,
RGD,2021-22 Q2,LEEDS AND YORK PARTNERSHIP NHS FOUNDATION TRUST,2021-22,Q2,4.5,3.7,0.8222222222222223,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
RHQ,2021-22 Q2,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,2021-22,Q2,16.0,13.3,0.83125,1387.2608695652175,1170.891304347826,0.844031090356348,66.1195652173913,43.67391304347826,1453.3804347826087,1214.5652173913043,0.8356829281061393,0.844031090356348,28671.0,9.0,0.5081441177496424,,,,,,,,
RJL,2021-22 Q2,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,2021-22,Q2,7.6,6.3,0.8289473684210527,619.3369565217391,545.5217391304348,0.8808157391319609,69.0,28.32608695652174,688.3369565217391,573.8478260869565,0.8336728409683073,0.8808157391319609,36710.0,225.0,0.5758104058839553,,,,,,,,
RNN,2021-22 Q2,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,2021-22,Q2,6.6,5.6,0.8484848484848485,561.0978260869565,491.9239130434783,0.8767168400457179,39.0,18.717391304347824,600.0978260869565,510.6413043478261,0.8509301019761272,0.8767168400457179,26597.0,19.0,0.70293642140091,,,,,,,,
RP5,2021-22 Q2,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,2021-22,Q2,7.8,7.2,0.9230769230769231,633.0217391304348,616.554347826087,0.9739860572135033,77.0,37.21739130434783,710.0217391304348,653.7717391304349,0.9207770735739875,0.9739860572135033,39040.0,1.0,0.6403432377049181,,,,,,,,
RR7,2021-22 Q2,GATESHEAD HEALTH NHS FOUNDATION TRUST,2021-22,Q2,5.1,4.4,0.8627450980392158,425.6304347826087,382.7391304347826,0.8992287655140713,16.0,10.902173913043478,441.6304347826087,393.6413043478261,0.8913364508983511,0.8992287655140713,16573.0,7.0,0.734990647438605,,,,,,,,
RR8,2021-22 Q2,LEEDS TEACHING HOSPITALS NHS TRUST,2021-22,Q2,19.9,17.4,0.8743718592964824,1679.4021739130435,1531.1195652173913,0.9117051228115595,134.8695652173913,55.619565217391305,1814.2717391304348,1586.7391304347825,0.8745873598820942,0.9117051228115595,56432.0,8.0,0.5356180890275021,,,,,,,,
RTD,2021-22 Q2,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,2021-22,Q2,15.8,13.2,0.8354430379746834,1344.5652173913045,1157.7608695652175,0.8610670978173,96.0,43.141304347826086,1440.5652173913045,1200.9021739130435,0.8336326321190354,0.8610670978173,36248.0,1.0,0.7634628117413376,,,,,,,,
RTF,2021-22 Q2,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,2021-22,Q2,9.5,7.5,0.7894736842105263,798.8369565217391,645.1630434782609,0.807627937354578,33.47826086956522,21.58695652173913,832.3152173913044,666.75,0.8010787092055947,0.807627937354578,25772.0,0.0,0.8391277355269283,,,,,,,,
RTR,2021-22 Q2,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,2021-22,Q2,10.0,8.1,0.8099999999999999,875.8152173913044,714.6195652173913,0.8159478746509462,35.0,23.55434782608696,910.8152173913044,738.1739130434783,0.8104540843725759,0.8159478746509462,29755.0,6.0,0.6573685094942026,,,,,,,,
RV9,2021-22 Q2,HUMBER TEACHING NHS FOUNDATION TRUST,2021-22,Q2,2.0,1.5,0.75,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
RVW,2021-22 Q2,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,2021-22,Q2,5.8,4.9,0.8448275862068967,480.4673913043478,433.0,0.9012058005112775,46.0,12.097826086956522,526.4673913043478,445.0978260869565,0.8454423454113762,0.9012058005112775,10551.0,15.0,0.0,,,,,,,,
RWA,2021-22 Q2,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,2021-22,Q2,11.4,9.5,0.8333333333333333,957.8478260869564,829.0326086956521,0.8655159891967954,76.0,33.108695652173914,1033.8478260869565,862.141304347826,0.8339150913640473,0.8655159891967954,33792.0,6.0,0.5841915246212122,,,,,,,,
RWY,2021-22 Q2,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,2021-22,Q2,7.0,6.1,0.8714285714285713,589.75,528.6630434782609,0.8964188952577548,51.15217391304348,27.32608695652174,640.9021739130435,555.9891304347826,0.8675101334735342,0.8964188952577548,45149.0,3.0,0.7881237679682829,,,,,,,,
RX3,2021-22 Q2,"TEES, ESK AND WEAR VALLEYS NHS FOUNDATION TRUST",2021-22,Q2,8.1,7.1,0.8765432098765432,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
RX4,2021-22 Q2,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",2021-22,Q2,8.8,7.7,0.875,49.0,43.20652173913044,0.8817657497781722,0.0,0.0,49.0,43.20652173913044,0.8817657497781722,0.8817657497781722,,,,,,,,,,,
RXE,2021-22 Q2,ROTHERHAM DONCASTER AND SOUTH HUMBER NHS FOUNDATION TRUST,2021-22,Q2,3.9,2.5,0.6410256410256411,62.0,46.02173913043478,0.7422861150070126,0.0,0.0,62.0,46.02173913043478,0.7422861150070126,0.7422861150070126,,,,,,,,,,,
RXF,2021-22 Q2,MID YORKSHIRE HOSPITALS NHS TRUST,2021-22,Q2,11.8,9.7,0.8220338983050847,1011.2934782608696,839.6847826086956,0.8303077204183191,60.0,43.53260869565217,1071.2934782608695,883.2173913043478,0.8244401830375714,0.8303077204183191,56274.0,2.0,0.0,,,,,,,,
RXG,2021-22 Q2,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,2021-22,Q2,5.2,4.3,0.8269230769230769,20.0,19.41304347826087,0.9706521739130436,0.0,0.0,20.0,19.41304347826087,0.9706521739130436,0.9706521739130436,0.0,0.0,,,,,,,,,
RXP,2021-22 Q2,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,2021-22,Q2,10.1,8.7,0.8613861386138614,872.2173913043479,760.4673913043479,0.8718782712726185,46.0,31.869565217391305,918.2173913043479,792.3369565217391,0.8629078081348548,0.8718782712726185,37279.0,65.0,0.5735132380160413,,,,,,,,
RY6,2021-22 Q2,LEEDS COMMUNITY HEALTHCARE NHS TRUST,2021-22,Q2,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
TAD,2021-22 Q2,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,2021-22,Q2,2.3,1.8,0.782608695652174,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
TAH,2021-22 Q2,SHEFFIELD HEALTH & SOCIAL CARE NHS FOUNDATION TRUST,2021-22,Q2,1.6,1.3,0.8125,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
NAN,2021-22 Q3,England,2021-22,Q3,1392.0,1202.8,0.8640804597701149,100019.05434782608,88584.09782608693,0.8856722191956248,7619.217391304345,4392.586956521739,107638.27173913043,92976.68478260867,0.8637883466574489,0.8856722191956248,,,,,,,,,,,
R1H,2021-22 Q3,BARTS HEALTH NHS TRUST,2021-22,Q3,19.6,18.9,0.9642857142857142,1606.7282608695652,1602.4673913043478,0.9973481081593029,180.06521739130434,121.32608695652172,1786.7934782608695,1723.7934782608695,0.9647413085135506,0.9973481081593029,68884.0,671.0,0.6014894605423611,400.0,304.0,1.52,,,,,
R1K,2021-22 Q3,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,2021-22,Q3,10.7,9.8,0.9158878504672898,909.282608695652,855.9782608695652,0.9413775790757168,68.73913043478261,32.08695652173913,978.0217391304346,888.0652173913044,0.9080219609237815,0.9413775790757168,36458.0,61.0,0.6055461078501289,528.0,0.0,0.0,,,,,
RAL,2021-22 Q3,ROYAL FREE LONDON NHS FOUNDATION TRUST,2021-22,Q3,12.3,9.6,0.7804878048780487,1036.3369565217392,834.9239130434783,0.8056490775410884,83.0,40.55434782608695,1119.3369565217392,875.4782608695652,0.7821400479709455,0.8056490775410884,62809.0,398.0,0.6145775286981164,248.0,84.0,0.6774193548387096,,,,,
RAN,2021-22 Q3,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,2021-22,Q3,1.7,1.0,0.5882352941176471,155.83695652173913,91.8913043478261,0.5896631094371207,0.0,0.0,155.83695652173913,91.8913043478261,0.5896631094371207,0.5896631094371207,0.0,0.0,,64.0,12.0,0.375,,,,,
RAP,2021-22 Q3,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,2021-22,Q3,5.2,5.2,1.0,434.1630434782609,434.1630434782609,1.0,38.45652173913044,37.08695652173913,472.6195652173913,471.25,0.9971021825624985,1.0,29619.0,312.0,0.5306728788953037,72.0,18.0,0.5,,,,,
RAS,2021-22 Q3,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,2021-22,Q3,5.0,3.9,0.78,384.64130434782606,333.5108695652174,0.8670698279029022,71.0,20.82608695652174,455.64130434782606,354.3369565217391,0.7776664519668886,0.8670698279029022,17229.0,24.0,0.5223750652968832,28.0,0.0,0.0,,,,,
RAT,2021-22 Q3,NORTH EAST LONDON NHS FOUNDATION TRUST,2021-22,Q3,4.5,3.1,0.6888888888888889,169.0,142.54347826086956,0.8434525340879856,0.0,0.0,169.0,142.54347826086956,0.8434525340879856,0.8434525340879856,0.0,0.0,,,,,,,,,
RAX,2021-22 Q3,KINGSTON HOSPITAL NHS FOUNDATION TRUST,2021-22,Q3,5.0,4.4,0.8800000000000001,399.25,354.1195652173913,0.8869619667310991,55.0,45.59782608695652,454.25,399.7173913043478,0.879950228518102,0.8869619667310991,22252.0,98.0,0.6900952723350711,94.0,6.0,0.127659574468085,,,,,
RF4,2021-22 Q3,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",2021-22,Q3,10.7,9.2,0.8598130841121495,913.0,788.9021739130435,0.8640768608028954,62.0,49.28260869565217,975.0,838.1847826086956,0.8596767001114827,0.8640768608028954,40598.0,1778.0,0.3193999704418936,248.0,66.0,0.532258064516129,,,,,
RJ1,2021-22 Q3,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,2021-22,Q3,15.4,11.2,0.7272727272727272,1305.195652173913,973.782608695652,0.7460817135528572,98.0,47.67391304347826,1403.195652173913,1021.4565217391303,0.7279501758408601,0.7460817135528572,37965.0,72.0,0.7671802976425655,798.0,190.0,0.476190476190476,,,,,
RJ2,2021-22 Q3,LEWISHAM AND GREENWICH NHS TRUST,2021-22,Q3,10.2,9.2,0.9019607843137255,812.7173913043479,769.0,0.9462083723418483,120.0,67.19565217391305,932.7173913043479,836.195652173913,0.896515557627316,0.9462083723418483,42841.0,338.0,0.643775822226372,84.0,30.0,0.7142857142857142,,,,,
RJ6,2021-22 Q3,CROYDON HEALTH SERVICES NHS TRUST,2021-22,Q3,5.6,5.3,0.9464285714285715,447.6195652173913,446.3369565217391,0.9971346009081857,58.0,37.41304347826087,505.6195652173913,483.75,0.9567469957219941,0.9971346009081857,36198.0,201.0,0.7158406541797889,136.0,18.0,0.2647058823529412,,,,,
RJ7,2021-22 Q3,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2021-22,Q3,10.4,9.1,0.8749999999999999,879.1304347826087,800.6847826086956,0.910769040553907,66.27173913043478,27.380434782608692,945.4021739130435,828.0652173913044,0.875886728675397,0.910769040553907,33770.0,271.0,0.7049452176488007,366.0,24.0,0.1311475409836064,,,,,
RJZ,2021-22 Q3,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,2021-22,Q3,15.9,14.4,0.9056603773584906,1328.5869565217392,1239.554347826087,0.9329869917368894,119.0,71.84782608695652,1447.5869565217392,1311.4021739130435,0.9059229001787081,0.9329869917368894,41603.0,487.0,0.5570511741941687,378.0,60.0,0.3174603174603174,,,,,
RKE,2021-22 Q3,WHITTINGTON HEALTH NHS TRUST,2021-22,Q3,3.4,2.8,0.8235294117647058,241.58695652173915,217.17391304347825,0.8989471789795733,52.0,30.315217391304348,293.5869565217391,247.4891304347826,0.8429840799703813,0.8989471789795733,26700.0,10.0,0.7502621722846442,46.0,8.0,0.3478260869565216,,,,,
RKL,2021-22 Q3,WEST LONDON NHS TRUST,2021-22,Q3,8.2,7.1,0.8658536585365854,70.0,50.82608695652174,0.7260869565217392,0.0,0.0,70.0,50.82608695652174,0.7260869565217392,0.7260869565217392,,,,,,,,,,,
RP4,2021-22 Q3,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,2021-22,Q3,2.9,2.5,0.8620689655172414,259.6195652173913,218.17391304347825,0.8403600586141929,0.0,0.0,259.6195652173913,218.17391304347825,0.8403600586141929,0.8403600586141929,,,,260.0,20.0,0.1538461538461538,,,,,
RP6,2021-22 Q3,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,2021-22,Q3,0.1,0.0,0.0,8.76086956521739,3.695652173913044,0.4218362282878413,0.0,0.0,8.76086956521739,3.695652173913044,0.4218362282878413,0.4218362282878413,0.0,0.0,,178.0,8.0,0.0898876404494382,,,,,
RPG,2021-22 Q3,OXLEAS NHS FOUNDATION TRUST,2021-22,Q3,4.0,3.4,0.85,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
RPY,2021-22 Q3,THE ROYAL MARSDEN NHS FOUNDATION TRUST,2021-22,Q3,2.2,1.8,0.8181818181818181,198.7173913043478,163.81521739130434,0.8243627611858659,0.0,0.0,198.7173913043478,163.81521739130434,0.8243627611858659,0.8243627611858659,,,,32.0,10.0,0.625,,,,,
RQM,2021-22 Q3,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,2021-22,Q3,9.6,8.0,0.8333333333333334,750.5108695652174,676.2826086956521,0.9010963546569728,127.22826086956522,48.56521739130435,877.7391304347826,724.8478260869565,0.8258123637804636,0.9010963546569728,57401.0,20.0,0.0,98.0,36.0,0.7346938775510204,,,,,
RQX,2021-22 Q3,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,2021-22,Q3,3.6,3.0,0.8333333333333333,289.4130434782609,242.1304347826087,0.8366258544280026,41.0,26.869565217391305,330.4130434782609,269.0,0.8141325087176788,0.8366258544280026,30030.0,11.0,0.8421245421245421,94.0,20.0,0.425531914893617,,,,,
RQY,2021-22 Q3,SOUTH WEST LONDON AND ST GEORGE'S MENTAL HEALTH NHS TRUST,2021-22,Q3,4.0,3.5,0.875,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
RRP,2021-22 Q3,"BARNET, ENFIELD AND HARINGEY MENTAL HEALTH NHS TRUST",2021-22,Q3,5.6,5.6,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
RRV,2021-22 Q3,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,2021-22,Q3,7.1,6.4,0.9014084507042255,557.7173913043479,529.1304347826087,0.9487429351003703,80.68478260869566,42.94565217391305,638.4021739130435,572.0760869565217,0.8961061072991333,0.9487429351003703,36404.0,46.0,0.7929348423250193,482.0,148.0,0.6141078838174274,,,,,
RV3,2021-22 Q3,CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST,2021-22,Q3,7.8,7.0,0.8974358974358975,73.71739130434783,66.96739130434783,0.9084340902388676,0.0,0.0,73.71739130434783,66.96739130434783,0.9084340902388676,0.9084340902388676,,,,,,,,,,,
RVR,2021-22 Q3,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,2021-22,Q3,8.6,6.3,0.7325581395348837,688.2173913043479,545.4239130434783,0.7925168993619306,95.0,31.64130434782609,783.2173913043479,577.0652173913044,0.7367880537359831,0.7925168993619306,40285.0,181.0,0.7898721608539158,362.0,4.0,0.022099447513812,,,,,
RWK,2021-22 Q3,EAST LONDON NHS FOUNDATION TRUST,2021-22,Q3,9.5,8.6,0.9052631578947368,27.0,19.945652173913043,0.7387278582930756,0.0,0.0,27.0,19.945652173913043,0.7387278582930756,0.7387278582930756,,,,,,,,,,,
RYJ,2021-22 Q3,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,2021-22,Q3,12.6,10.3,0.8174603174603176,1004.967391304348,855.3260869565217,0.8510983484214282,138.81521739130434,78.82608695652173,1143.7826086956522,934.1521739130435,0.8167217850762154,0.8510983484214282,36452.0,181.0,0.0,506.0,158.0,0.6245059288537548,,,,,
RYX,2021-22 Q3,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,2021-22,Q3,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
TAF,2021-22 Q3,CAMDEN AND ISLINGTON NHS FOUNDATION TRUST,2021-22,Q3,2.1,1.9,0.9047619047619047,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
R0D,2021-22 Q3,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,2021-22,Q3,13.6,10.7,0.7867647058823529,1173.9565217391305,948.1304347826087,0.8076367541942892,60.0,28.91304347826087,1233.9565217391305,977.0434782608696,0.791797329199112,0.8076367541942892,38749.0,49.0,0.0,264.0,56.0,0.4242424242424242,,,,,
RA4,2021-22 Q3,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,2021-22,Q3,3.9,3.6,0.9230769230769231,337.1195652173913,317.0,0.9403192003869095,16.0,8.51086956521739,353.1195652173913,325.5108695652174,0.921814879798073,0.9403192003869095,14836.0,1.0,0.855486654084659,98.0,10.0,0.2040816326530612,,,,,
